epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
60,-0.3159207074265731,464.32259649979443,-0.3159207074265731,rank_kendall,1.0,1.0,20.0,1.0
61,-0.3007143688829322,462.6837784616571,-0.3007143688829322,rank_kendall,1.0,1.0,20.0,1.0
62,-0.29294175850717646,453.9551793148643,-0.29294175850717646,rank_kendall,1.0,1.0,20.0,1.0
63,-0.30272157254971954,459.91376535516036,-0.30272157254971954,rank_kendall,1.0,1.0,20.0,1.0
64,-0.29582991725520086,450.1110213430304,-0.29582991725520086,rank_kendall,1.0,1.0,20.0,1.0
65,-0.3102029954132281,455.0355481599507,-0.3102029954132281,rank_kendall,1.0,1.0,20.0,1.0
66,-0.30947795353437724,453.43212569387333,-0.30947795353437724,rank_kendall,1.0,1.0,20.0,1.0
67,-0.29342451926908997,454.80510029039885,-0.29342451926908997,rank_kendall,1.0,1.0,20.0,1.0
68,-0.30010797789222315,453.8662751850329,-0.30010797789222315,rank_kendall,1.0,1.0,20.0,1.0
69,-0.3053376023706637,450.91843775699016,-0.3053376023706637,rank_kendall,1.0,1.0,20.0,1.0
70,-0.3177556364159835,457.3276029887952,-0.3177556364159835,rank_kendall,1.0,1.0,20.0,1.0
71,-0.31747972024114507,456.8333258377878,-0.31747972024114507,rank_kendall,1.0,1.0,20.0,1.0
72,-0.31649503111839294,449.38237079821135,-0.31649503111839294,rank_kendall,1.0,1.0,20.0,1.0
73,-0.32240017150577743,460.6872253417969,-0.32240017150577743,rank_kendall,1.0,1.0,20.0,1.0
74,-0.30953421953477356,458.7732752749794,-0.30953421953477356,rank_kendall,1.0,1.0,20.0,1.0
75,-0.32133548432274867,460.83716302168995,-0.32133548432274867,rank_kendall,1.0,1.0,20.0,1.0
76,-0.32152490160967173,455.22004619397615,-0.32152490160967173,rank_kendall,1.0,1.0,20.0,1.0
77,-0.3233095321216081,452.41455078125,-0.3233095321216081,rank_kendall,1.0,1.0,20.0,1.0
78,-0.28879309171124506,449.8636185495477,-0.28879309171124506,rank_kendall,1.0,1.0,20.0,1.0
79,-0.31293331792480067,450.86727744654604,-0.31293331792480067,rank_kendall,1.0,1.0,20.0,1.0
80,-0.2991741966260107,458.2619195235403,-0.2991741966260107,rank_kendall,1.0,1.0,20.0,1.0
81,-0.3080201933258458,455.9234105160362,-0.3080201933258458,rank_kendall,1.0,1.0,20.0,1.0
82,-0.28806839177483007,444.0364428068462,-0.28806839177483007,rank_kendall,1.0,1.0,20.0,1.0
83,-0.2988299899979642,458.44545866313734,-0.2988299899979642,rank_kendall,1.0,1.0,20.0,1.0
84,-0.3115464911649102,464.83970561780427,-0.3115464911649102,rank_kendall,1.0,1.0,20.0,1.0
85,-0.32223150996785416,456.39441881681745,-0.32223150996785416,rank_kendall,1.0,1.0,20.0,1.0
86,-0.32105248735139247,451.68770559210526,-0.32105248735139247,rank_kendall,1.0,1.0,20.0,1.0
87,-0.3308594556231248,453.49063270970396,-0.3308594556231248,rank_kendall,1.0,1.0,20.0,1.0
88,-0.32267653942108154,448.3678717362253,-0.32267653942108154,rank_kendall,1.0,1.0,20.0,1.0
89,-0.3112738720680538,454.2419578150699,-0.3112738720680538,rank_kendall,1.0,1.0,20.0,1.0
90,-0.32263162496842834,456.4018185264186,-0.32263162496842834,rank_kendall,1.0,1.0,20.0,1.0
91,-0.32249389196697037,453.39413773386104,-0.32249389196697037,rank_kendall,1.0,1.0,20.0,1.0
92,-0.32425865766249207,454.6256810238487,-0.32425865766249207,rank_kendall,1.0,1.0,20.0,1.0
93,-0.31307907167233917,457.1299534847862,-0.31307907167233917,rank_kendall,1.0,1.0,20.0,1.0
94,-0.32109115155119644,452.60174560546875,-0.32109115155119644,rank_kendall,1.0,1.0,20.0,1.0
95,-0.31661907622688695,450.05650249280427,-0.31661907622688695,rank_kendall,1.0,1.0,20.0,1.0
96,-0.31670413205498144,451.347267552426,-0.31670413205498144,rank_kendall,1.0,1.0,20.0,1.0
97,-0.32352181955387715,448.9874331825658,-0.32352181955387715,rank_kendall,1.0,1.0,20.0,1.0
98,-0.32225408052143295,447.62329262181333,-0.32225408052143295,rank_kendall,1.0,1.0,20.0,1.0
99,-0.31211943218582555,445.7895812988281,-0.31211943218582555,rank_kendall,1.0,1.0,20.0,1.0
100,-0.3252096685924028,450.3479566072163,-0.3252096685924028,rank_kendall,1.0,1.0,20.0,1.0
101,-0.32064606563041087,448.7040758634868,-0.32064606563041087,rank_kendall,1.0,1.0,20.0,1.0
102,-0.32987587389193085,442.7034767552426,-0.32987587389193085,rank_kendall,1.0,1.0,20.0,1.0
103,-0.31913323778855174,443.00848388671875,-0.31913323778855174,rank_kendall,1.0,1.0,20.0,1.0
104,-0.3275866257516961,450.3470153808594,-0.3275866257516961,rank_kendall,1.0,1.0,20.0,1.0
105,-0.32786834396814046,453.23566798159953,-0.32786834396814046,rank_kendall,1.0,1.0,20.0,1.0
106,-0.32439387707333817,444.12993581671464,-0.32439387707333817,rank_kendall,1.0,1.0,20.0,1.0
107,-0.2950104075042825,449.52807938425167,-0.2950104075042825,rank_kendall,1.0,1.0,20.0,1.0
108,-0.3099672464947951,457.9966398540296,-0.3099672464947951,rank_kendall,1.0,1.0,20.0,1.0
109,-0.3153400256445533,455.5749110171669,-0.3153400256445533,rank_kendall,1.0,1.0,20.0,1.0
110,-0.32899552348412964,450.8353608783923,-0.32899552348412964,rank_kendall,1.0,1.0,20.0,1.0
111,-0.3330461382865906,456.8658238461143,-0.3330461382865906,rank_kendall,1.0,1.0,20.0,1.0
112,-0.3285397314711621,456.3200603284334,-0.3285397314711621,rank_kendall,1.0,1.0,20.0,1.0
113,-0.33537935896923665,450.80199713456005,-0.33537935896923665,rank_kendall,1.0,1.0,20.0,1.0
114,-0.33072263512172195,451.2257786800987,-0.33072263512172195,rank_kendall,1.0,1.0,20.0,1.0
115,-0.3337999723459545,452.29780177066203,-0.3337999723459545,rank_kendall,1.0,1.0,20.0,1.0
116,-0.3287524761337983,449.39218782123766,-0.3287524761337983,rank_kendall,1.0,1.0,20.0,1.0
117,-0.3327780491427371,446.5122648540296,-0.3327780491427371,rank_kendall,1.0,1.0,20.0,1.0
118,-0.3407704171381499,438.81686240748354,-0.3407704171381499,rank_kendall,1.0,1.0,20.0,1.0
119,-0.34547911976513107,448.5544738769531,-0.34547911976513107,rank_kendall,1.0,1.0,20.0,1.0
120,-0.32096119381879507,448.7208701685855,-0.32096119381879507,rank_kendall,1.0,1.0,20.0,1.0
121,-0.3379206226060265,450.57485640676396,-0.3379206226060265,rank_kendall,1.0,1.0,20.0,1.0
122,-0.33275769023518814,454.20763999537417,-0.33275769023518814,rank_kendall,1.0,1.0,20.0,1.0
123,-0.33045200846697154,451.78559152703536,-0.33045200846697154,rank_kendall,1.0,1.0,20.0,1.0
124,-0.3267437400002229,449.8977821751645,-0.3267437400002229,rank_kendall,1.0,1.0,20.0,1.0
125,-0.33528048113772746,445.54559326171875,-0.33528048113772746,rank_kendall,1.0,1.0,20.0,1.0
126,-0.3155734342964072,445.2831629702919,-0.3155734342964072,rank_kendall,1.0,1.0,20.0,1.0
127,-0.32914215483163534,446.98149510433797,-0.32914215483163534,rank_kendall,1.0,1.0,20.0,1.0
128,-0.3469358635576148,448.2365417480469,-0.3469358635576148,rank_kendall,1.0,1.0,20.0,1.0
129,-0.33725356741955403,441.02693899054276,-0.33725356741955403,rank_kendall,1.0,1.0,20.0,1.0
130,-0.340717298419852,442.7239733244243,-0.340717298419852,rank_kendall,1.0,1.0,20.0,1.0
131,-0.3354128842291079,442.89078240645557,-0.3354128842291079,rank_kendall,1.0,1.0,20.0,1.0
132,-0.313911718757529,444.23442800421464,-0.313911718757529,rank_kendall,1.0,1.0,20.0,1.0
133,-0.3155825812565653,450.48616750616776,-0.3155825812565653,rank_kendall,1.0,1.0,20.0,1.0
134,-0.3256857097148895,456.21585886101974,-0.3256857097148895,rank_kendall,1.0,1.0,20.0,1.0
135,-0.3245999154291655,449.8238637823808,-0.3245999154291655,rank_kendall,1.0,1.0,20.0,1.0
136,-0.3449286598908274,453.8248499820107,-0.3449286598908274,rank_kendall,1.0,1.0,20.0,1.0
137,-0.32300836788980586,446.3654704846834,-0.32300836788980586,rank_kendall,1.0,1.0,20.0,1.0
138,-0.3513551338722831,442.9920060007196,-0.3513551338722831,rank_kendall,1.0,1.0,20.0,1.0
139,-0.31946202406757757,448.4057761744449,-0.31946202406757757,rank_kendall,1.0,1.0,20.0,1.0
140,-0.32786706325254944,447.73623335988896,-0.32786706325254944,rank_kendall,1.0,1.0,20.0,1.0
141,-0.319954105113682,442.275923879523,-0.319954105113682,rank_kendall,1.0,1.0,20.0,1.0
142,-0.3110935319411127,436.40863037109375,-0.3110935319411127,rank_kendall,1.0,1.0,20.0,1.0
143,-0.31538430013154684,451.01007080078125,-0.31538430013154684,rank_kendall,1.0,1.0,20.0,1.0
144,-0.32647843658924103,448.42537970291943,-0.32647843658924103,rank_kendall,1.0,1.0,20.0,1.0
145,-0.33706067894634445,445.814064427426,-0.33706067894634445,rank_kendall,1.0,1.0,20.0,1.0
146,-0.34460745673430593,444.16760414525083,-0.34460745673430593,rank_kendall,1.0,1.0,20.0,1.0
147,-0.3247380986025459,445.58472161543995,-0.3247380986025459,rank_kendall,1.0,1.0,20.0,1.0
148,-0.33691717135278804,442.5715042917352,-0.33691717135278804,rank_kendall,1.0,1.0,20.0,1.0
149,-0.33312886090655075,440.95812667043583,-0.33312886090655075,rank_kendall,1.0,1.0,20.0,1.0
150,-0.3528365649675068,444.28288991827714,-0.3528365649675068,rank_kendall,1.0,1.0,20.0,1.0
