epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,rank_nu,lambda_rank
130,-0.10428353634319808,3185.0518092105262,-0.10428353634319808,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
131,-0.1030599184726414,3143.9935623972037,-0.1030599184726414,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
132,-0.1017683293474348,3083.850470291941,-0.1017683293474348,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
133,-0.10374093251793008,2963.9443744860196,-0.10374093251793008,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
134,-0.10348293577369891,3026.1577019942433,-0.10348293577369891,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
135,-0.10229077111733587,3023.0066046463817,-0.10229077111733587,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
136,-0.10465523953500547,3249.108642578125,-0.10465523953500547,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
137,-0.10208613150998165,3163.6480391652963,-0.10208613150998165,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
138,-0.10503645868677843,3154.4453253495067,-0.10503645868677843,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
139,-0.10364378792674918,3153.0761975740133,-0.10364378792674918,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
140,-0.10443192014568731,3097.1896844161183,-0.10443192014568731,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
141,-0.10203014314174652,3127.5921181126646,-0.10203014314174652,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
142,-0.10450478800033268,3275.0401290090463,-0.10450478800033268,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
143,-0.10422454617525402,3218.5629497327304,-0.10422454617525402,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
144,-0.1067057761706804,3144.3141318873354,-0.1067057761706804,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
145,-0.10570426206839711,3030.0790244654604,-0.10570426206839711,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
146,-0.10356602033502177,3028.6963019120067,-0.10356602033502177,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
147,-0.10203617066144943,3173.9111328125,-0.10203617066144943,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
148,-0.1067241191079742,3256.909796463816,-0.1067241191079742,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
149,-0.10594068820539274,3187.6826300370067,-0.10594068820539274,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
150,-0.10799253771179601,3172.7125051398025,-0.10799253771179601,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
