run_set,stage,version,task,horizon_years,method,n,n_converters,auc,ci_lo,ci_hi,delta_vs_ridge_all,delta_p
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_regress_d_probe,42,9.0,0.5084175084175084,0.3183640989552319,0.6897968631897204,-0.1431538360234164,0.1532306461292258
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_regress_d_s,42,9.0,0.5858585858585859,0.371423319327731,0.7721045310015902,-0.0620338404693448,0.4012802560512102
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,direct_logistic,42,9.0,0.4208754208754208,0.2242647058823529,0.6204222378606615,-0.2320183547088667,0.1028205641128225
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,ridge_dhat_all,42,9.0,0.6498316498316499,0.452095588235294,0.8215524615524616,,
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,ridge_dhat_finetune,42,9.0,0.6498316498316499,0.452095588235294,0.8215524615524616,0.0,2.0
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_euclidean_finetune,42,9.0,0.3872053872053871,0.1851851851851851,0.6066176470588235,-0.2749721050339274,0.0052010402080416
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_euclidean_probe,42,9.0,0.5993265993265993,0.3695014662756598,0.8013468013468013,-0.0635193191694316,0.2824564912982596
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_euclidean_s,42,9.0,0.4175084175084175,0.2215699523052464,0.6470588235294118,-0.2442454348981386,0.2480496099219844
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_finetune,42,9.0,0.4343434343434343,0.212932098765432,0.6727941176470588,-0.227175058424874,0.0184036807361472
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_probe,42,9.0,0.6161616161616161,0.3815624999999999,0.8235566448801744,-0.0476719283712947,0.3256651330266053
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_s,42,9.0,0.6262626262626263,0.4007321994454347,0.8269818498850756,-0.037095787209378,0.4912982596519304
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_finetune,42,9.0,0.4781144781144781,0.2426470588235294,0.7166789215686276,-0.1845672286727739,0.0232046409281856
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_probe,42,9.0,0.4478114478114477,0.2448979591836735,0.6581303418803419,-0.2150755314380897,0.0196039207841568
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_s,42,9.0,0.6632996632996633,0.4375,0.8612609084037657,0.0008663327479332,1.0074014802960591
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_regress_d_finetune,42,9.0,0.4579124579124578,0.2326420297848869,0.6972972972972973,-0.2049740135446614,0.0276055211042208
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_regress_d_probe,42,9.0,0.5420875420875421,0.3382352941176471,0.7389705882352942,-0.1202434320422704,0.0920184036807361
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_regress_d_s,42,9.0,0.6262626262626262,0.3870434060721062,0.8408588435374152,-0.0365008532350106,0.5805161032206442
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,direct_logistic,42,9.0,0.3063973063973063,0.1387503149407911,0.4934210526315788,-0.3567595853042062,0.0052010402080416
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,ridge_dhat_all,42,9.0,0.6632996632996633,0.4191176470588235,0.8684343434343436,,
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,4.0,ridge_dhat_finetune,42,9.0,0.6632996632996633,0.4191176470588235,0.8684343434343436,0.0,2.0
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_euclidean_finetune,42,9.0,0.4814814814814815,0.25,0.7055839002267575,-0.2001703110688314,0.145629125825165
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_euclidean_probe,42,9.0,0.7104377104377105,0.5147058823529411,0.8775623582766441,0.0304852113500888,0.6977395479095819
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_euclidean_s,42,9.0,0.7912457912457913,0.6262626262626263,0.9292929292929292,0.1110752270491575,0.2108421684336867
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_finetune,42,9.0,0.5488215488215489,0.325,0.7638888888888888,-0.1329459730242925,0.3496699339867973
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_probe,42,9.0,0.7609427609427609,0.5891891891891892,0.9074074074074074,0.0810174999551594,0.3332666533306661
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_s,42,9.0,0.7373737373737373,0.5420664983164983,0.9074074074074072,0.0572141062283483,0.6409281856371274
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_finetune,42,9.0,0.478114478114478,0.2592592592592593,0.6906249999999999,-0.2043917111754186,0.1220244048809762
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_probe,42,9.0,0.5892255892255892,0.3970588235294118,0.7712693757855049,-0.0906560455277629,0.3152630526105221
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_s,42,9.0,0.6734006734006733,0.4786071047008546,0.8455882352941176,-0.0071361825585292,0.9293858771754352
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_regress_d_finetune,42,9.0,0.5387205387205387,0.3224489795918367,0.7459459459459459,-0.1443364180312511,0.2448489697939588
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_regress_d_probe,42,9.0,0.5925925925925926,0.4040795712224283,0.7749999999999999,-0.0859722035544133,0.3964792958591718
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,contrastive_regress_d_s,42,9.0,0.6397306397306397,0.4540802537231109,0.8088235294117647,-0.0403991790396159,0.5245049009801961
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,direct_logistic,42,9.0,0.4882154882154882,0.2609445615563524,0.7214309934017596,-0.1912231844735375,0.1748349669933986
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,ridge_dhat_all,42,9.0,0.68013468013468,0.4702315578177647,0.861980218855219,,
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,4.0,ridge_dhat_finetune,42,9.0,0.68013468013468,0.4702315578177647,0.861980218855219,0.0,2.0
budget20_eff128,direct_full_downstream,raw,MCI_to_AD,2.0,direct_full_downstream,65,14.0,0.7352941176470588,0.5833122895622895,0.8655663680566563,,
budget20_eff128,direct_lora_downstream,raw,MCI_to_AD,2.0,direct_lora_downstream,65,14.0,0.623249299719888,0.4603174603174603,0.7675112469230115,,
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_euclidean_finetune,65,14.0,0.5434173669467788,0.3872727272727272,0.6997041420118343,-0.2123577660716315,0.0064
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_euclidean_probe,65,14.0,0.5420168067226891,0.3933039215686274,0.6919191919191919,-0.2137398607939441,0.006
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_euclidean_s,65,14.0,0.4201680672268907,0.2508207070707071,0.6033167517006803,-0.3334853701216315,0.0056
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_finetune,65,14.0,0.5154061624649859,0.3569043739279588,0.676781818181818,-0.2399994765852334,0.004
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_probe,65,14.0,0.5056022408963585,0.3571372416891284,0.6568905612244899,-0.2502348877482213,0.0028
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_s,65,14.0,0.5392156862745098,0.344362167036626,0.7248641025641024,-0.2143764719828219,0.0148
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_finetune,65,14.0,0.6260504201680672,0.4733702225447508,0.7692340067340068,-0.1300821934935932,0.0228
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_probe,65,14.0,0.6330532212885154,0.4802947562872699,0.772202797202797,-0.1223367858890848,0.006
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_s,65,14.0,0.6666666666666666,0.5073962675255779,0.8095294249775381,-0.0883334141919478,0.0452
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_regress_d_finetune,65,14.0,0.6050420168067228,0.4496684350132627,0.7521222838247722,-0.150574101419684,0.0024
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_regress_d_probe,65,14.0,0.6442577030812324,0.4898989898989899,0.7855435924369748,-0.1108823848825167,0.014
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,contrastive_regress_d_s,65,14.0,0.561624649859944,0.3799679633867277,0.7366865977160094,-0.1921349375015885,0.0008
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,direct_logistic,65,14.0,0.6652661064425771,0.5168010954381753,0.8091715976331361,-0.0903172658306382,0.1608
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,ridge_dhat_all,65,14.0,0.7549019607843137,0.6036342119419043,0.8838464431549538,,
budget20_eff128,frozen_feature,raw,MCI_to_AD,2.0,ridge_dhat_finetune,65,14.0,0.7549019607843137,0.6036342119419043,0.8838464431549538,0.0,2.0
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_euclidean_finetune,65,14.0,0.6988795518207283,0.5460876815265113,0.8333333333333334,-0.0564627076102176,0.24
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_euclidean_probe,65,14.0,0.7170868347338936,0.5606508875739645,0.8518518518518517,-0.0370923469751831,0.264
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_euclidean_s,65,14.0,0.4425770308123249,0.2591006804413097,0.6279716810966808,-0.3131776059652855,0.0116
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_finetune,65,14.0,0.6862745098039216,0.5295734265734265,0.8248601837584889,-0.069258902054698,0.1912
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_probe,65,14.0,0.726890756302521,0.5855499999999999,0.852,-0.0277277447297686,0.556
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_s,65,14.0,0.726890756302521,0.583990909090909,0.854344304388422,-0.0278002936831713,0.5576
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_finetune,65,14.0,0.6862745098039216,0.5330188679245282,0.8232323232323232,-0.0686494306624165,0.1296
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_probe,65,14.0,0.7324929971988795,0.5833227040816326,0.8590700863678805,-0.0227124495237666,0.5752
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_s,65,14.0,0.7170868347338936,0.5660282065942444,0.8487007568985041,-0.0382339296275782,0.4108
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_regress_d_finetune,65,14.0,0.6722689075630253,0.5293188045420189,0.8066045831354431,-0.0831875689585103,0.0568
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_regress_d_probe,65,14.0,0.7198879551820729,0.5628832547169811,0.8558706632653061,-0.0353381088781878,0.344
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,contrastive_regress_d_s,65,14.0,0.7128851540616247,0.5650878139717426,0.8417508417508417,-0.0424248159781592,0.3464
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,direct_logistic,65,14.0,0.6652661064425771,0.5168010954381753,0.8091715976331361,-0.0903172658306382,0.1608
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,ridge_dhat_all,65,14.0,0.7549019607843137,0.6036342119419043,0.8838464431549538,,
budget20_eff128,lora_euclidean,raw,MCI_to_AD,2.0,ridge_dhat_finetune,65,14.0,0.7549019607843137,0.6036342119419043,0.8838464431549538,0.0,2.0
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_euclidean_finetune,65,14.0,0.658263305322129,0.5159982843137255,0.7908805031446541,-0.1219529446894336,0.0272
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_euclidean_probe,65,14.0,0.742296918767507,0.6013252525252525,0.8644235942964754,-0.0383928374656027,0.3844
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_euclidean_s,65,14.0,0.2549019607843137,0.1346613445378151,0.3946561569016881,-0.5232848142252086,0.0004
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_finetune,65,14.0,0.707282913165266,0.5710741978609626,0.8316526110158186,-0.0728994775372984,0.1148
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_probe,65,14.0,0.742296918767507,0.6043718434343435,0.8605348699763592,-0.0383239973754046,0.3256
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_s,65,14.0,0.7240896358543417,0.5858585858585859,0.8431387051862165,-0.0563051063734408,0.1328
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_finetune,65,14.0,0.6876750700280112,0.5454545454545454,0.8144674099485419,-0.0923762903491953,0.0764
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_probe,65,14.0,0.6554621848739496,0.5238051948051948,0.776755765199161,-0.125357326040052,0.0056
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_s,65,14.0,0.7184873949579832,0.5815602836879433,0.8406989918608951,-0.0624110489267224,0.216
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_regress_d_finetune,65,14.0,0.6974789915966386,0.5573967086834735,0.8223055340557276,-0.0827625936518979,0.0744
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_regress_d_probe,65,14.0,0.7156862745098039,0.5786117277099518,0.834563200280112,-0.064909280857868,0.1012
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_regress_d_s,65,14.0,0.726890756302521,0.5892138844061922,0.8468047825190683,-0.0537627583492143,0.208
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,direct_logistic,65,14.0,0.6750700280112045,0.5280053688141924,0.8086899659863943,-0.1054195311401503,0.0716
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,ridge_dhat_all,65,14.0,0.7801120448179272,0.6515101674641148,0.8860406662665063,,
budget20_eff128,lora_hybrid_basic,raw,MCI_to_AD,2.0,ridge_dhat_finetune,65,14.0,0.7801120448179272,0.6515101674641148,0.8860406662665063,0.0,2.0
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_euclidean_finetune,65,14.0,0.638655462184874,0.4795842893370365,0.7837447478991595,-0.0943155148229722,0.23
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_euclidean_probe,65,14.0,0.7002801120448179,0.553921568627451,0.8254788450543167,-0.0323029042008973,0.4276
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_euclidean_s,65,14.0,0.3543417366946779,0.210393323261572,0.5117854072641307,-0.3758873447798966,0.008
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_finetune,65,14.0,0.6694677871148459,0.5175907750302746,0.8090929263044647,-0.0633395215143595,0.4232
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_probe,65,14.0,0.7142857142857143,0.5714285714285715,0.8386733893557422,-0.0183961358127917,0.6136
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_s,65,14.0,0.7072829131652661,0.5673383838383838,0.8317610062893082,-0.0253427781197521,0.4624
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_finetune,65,14.0,0.7044817927170868,0.5628930817610063,0.8299718886983037,-0.028525799788267,0.658
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_probe,65,14.0,0.6820728291316527,0.5314331046312178,0.8224897435897435,-0.0511967186441498,0.3924
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_s,65,14.0,0.7366946778711485,0.6060606060606061,0.8495821308321305,0.004310743408796,0.9456
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_regress_d_finetune,65,14.0,0.6554621848739496,0.5117845117845118,0.7908179309459633,-0.0762375434073053,0.3084
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_regress_d_probe,65,14.0,0.680672268907563,0.5255088126159555,0.8195384615384614,-0.0523338288774425,0.2056
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,contrastive_regress_d_s,65,14.0,0.7170868347338936,0.5723045822102426,0.8463395856662933,-0.0152752679919318,0.5352
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,direct_logistic,65,14.0,0.6862745098039216,0.5172833756143967,0.8352457473263903,-0.0463256137313741,0.5228
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,ridge_dhat_all,65,14.0,0.7324929971988795,0.5870084718670077,0.856369986631016,,
budget20_eff128,lora_regress_d,raw,MCI_to_AD,2.0,ridge_dhat_finetune,65,14.0,0.7324929971988795,0.5870084718670077,0.856369986631016,0.0,2.0
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_euclidean_finetune,65,14.0,0.696078431372549,0.5330115780445969,0.8417522684471836,-0.0603506748888031,0.2424
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_euclidean_probe,65,14.0,0.726890756302521,0.5890909090909091,0.8492095238095237,-0.0290372488548402,0.4104
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_euclidean_s,65,14.0,0.3515406162464985,0.2044805853375833,0.5067407265936678,-0.4037865579700868,0.0008
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_finetune,65,14.0,0.6890756302521008,0.5434173669467787,0.8207636268343814,-0.0675004605749818,0.1992
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_probe,65,14.0,0.7324929971988796,0.5864779874213837,0.8553921568627451,-0.0237143992418644,0.5592
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_s,65,14.0,0.738095238095238,0.5927459073251943,0.8654568372803667,-0.0180256430932158,0.6476
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_finetune,65,14.0,0.6736694677871149,0.5117768887858174,0.8191860234659901,-0.0825271812551003,0.094
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_probe,65,14.0,0.7240896358543417,0.5798142489318959,0.8517190904139432,-0.0324683449916782,0.424
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_s,65,14.0,0.6988795518207284,0.550502928444105,0.8282865418894831,-0.0580171640704078,0.2772
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_regress_d_finetune,65,14.0,0.6750700280112045,0.5191271499734647,0.8165467787114843,-0.0813134259929111,0.0576
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_regress_d_probe,65,14.0,0.711484593837535,0.5618133435192258,0.8426666666666667,-0.0449844226487934,0.1736
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,contrastive_regress_d_s,65,14.0,0.7058823529411764,0.5606497668997669,0.8316498316498316,-0.0506715903002022,0.2476
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,direct_logistic,65,14.0,0.665266106442577,0.5177410256410256,0.808108077819616,-0.0917767500439833,0.1544
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,ridge_dhat_all,65,14.0,0.7563025210084033,0.6064130915524104,0.8853380471380471,,
old_full_20eff128_reference,full_euclidean,raw,MCI_to_AD,2.0,ridge_dhat_finetune,65,14.0,0.7563025210084033,0.6064130915524104,0.8853380471380471,0.0,2.0
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_euclidean_finetune,65,14.0,0.6750700280112045,0.5066594387755101,0.827232161431246,-0.0817103815682122,0.3
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_euclidean_probe,65,14.0,0.6988795518207283,0.5495946223316912,0.8266730769230768,-0.0576192175211195,0.1392
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_euclidean_s,65,14.0,0.3235294117647058,0.1932773109243697,0.4739952718676122,-0.4306089668100422,0.004
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_finetune,65,14.0,0.680672268907563,0.5236679396253865,0.8210848039215685,-0.0763067467544373,0.282
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_probe,65,14.0,0.7843137254901961,0.6453,0.8993149403451205,0.0282303978472794,0.4844
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_s,65,14.0,0.7815126050420169,0.640646790631146,0.8979591836734694,0.0253565296339256,0.5548
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_finetune,65,14.0,0.7142857142857143,0.56546458122256,0.8443396226415094,-0.0419805176676204,0.5188
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_probe,65,14.0,0.7492997198879552,0.6026780377741917,0.878152024446142,-0.0074561787342867,0.8964
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_s,65,14.0,0.7366946778711485,0.5786117277099518,0.8713192307692306,-0.0193414309132649,0.764
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_regress_d_finetune,65,14.0,0.7058823529411765,0.5473322973322973,0.8406968954248365,-0.0509907981420087,0.4576
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_regress_d_probe,65,14.0,0.7647058823529411,0.6094641025641026,0.8959999999999999,0.0081409166210356,0.8968
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,contrastive_regress_d_s,65,14.0,0.7731092436974789,0.6367846313053523,0.8837535014005602,0.0171453925363563,0.6336
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,direct_logistic,65,14.0,0.6666666666666667,0.5154051691598625,0.8109374557903968,-0.0900177188269198,0.1968
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,ridge_dhat_all,65,14.0,0.7563025210084033,0.6246480915598562,0.8688729575163398,,
old_full_20eff128_reference,full_hybrid_basic,raw,MCI_to_AD,2.0,ridge_dhat_finetune,65,14.0,0.7563025210084033,0.6246480915598562,0.8688729575163398,0.0,2.0
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_euclidean_finetune,65,14.0,0.5910364145658263,0.425922035480859,0.7464985994397759,-0.1058990727630364,0.1524
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_euclidean_probe,65,14.0,0.6918767507002801,0.5168343094813682,0.8451232323232322,-0.0052287053157517,0.9104
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_euclidean_s,65,14.0,0.5504201680672268,0.3568952391562686,0.736371705217859,-0.1456328737284946,0.0912
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_finetune,65,14.0,0.5560224089635855,0.3826386214863304,0.7232729987719103,-0.1408817959011358,0.0824
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_probe,65,14.0,0.6932773109243698,0.5217904787520172,0.8431122448979592,-0.0034511779460899,0.9436
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_hybrid_basic_s,65,14.0,0.6498599439775911,0.4709010695187166,0.8137267406962784,-0.0466136603322943,0.4732
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_finetune,65,14.0,0.3795518207282913,0.2056665950282971,0.5660377358490566,-0.3165793094229455,0.002
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_probe,65,14.0,0.6414565826330533,0.4362188775510203,0.8214285714285714,-0.0557836670507761,0.4376
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_rank_kendall_basic_s,65,14.0,0.7408963585434174,0.5959057325760492,0.8653346153846153,0.0440319823251318,0.2224
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_regress_d_finetune,65,14.0,0.4523809523809523,0.2744035752259436,0.6358543417366946,-0.2444237357886473,0.0036
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_regress_d_probe,65,14.0,0.6484593837535014,0.4494949494949494,0.8221338063527297,-0.0486939413359521,0.4468
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,contrastive_regress_d_s,65,14.0,0.726890756302521,0.5680364054184809,0.8639069570135746,0.0299502717939328,0.4412
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,direct_logistic,65,14.0,0.669467787114846,0.5266032728881026,0.8030346369877263,-0.0281748738905965,0.6908
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,ridge_dhat_all,65,14.0,0.6974789915966386,0.5548469387755102,0.821007730015083,,
old_full_20eff128_reference,full_regress_d,raw,MCI_to_AD,2.0,ridge_dhat_finetune,65,14.0,0.6974789915966386,0.5548469387755102,0.821007730015083,0.0,2.0
budget20_eff128,direct_full_downstream,raw,MCI_to_AD,3.0,direct_full_downstream,51,19.0,0.7055921052631579,0.5505050505050505,0.8419397283531408,,
budget20_eff128,direct_lora_downstream,raw,MCI_to_AD,3.0,direct_lora_downstream,51,19.0,0.6858552631578947,0.528949078949079,0.8240176676570456,,
budget20_eff128,frozen_feature,raw,MCI_to_AD,3.0,contrastive_euclidean_finetune,51,19.0,0.7171052631578947,0.5579063262040236,0.8502050844704352,-0.100432749152456,0.1384
budget20_eff128,frozen_feature,raw,MCI_to_AD,3.0,contrastive_euclidean_probe,51,19.0,0.6973684210526316,0.5329148449100809,0.8338516978587773,-0.1198305911762844,0.0668
budget20_eff128,frozen_feature,raw,MCI_to_AD,3.0,contrastive_euclidean_s,51,19.0,0.3947368421052631,0.2392835097001764,0.5586435372619584,-0.4195714926824896,0.0
